Name,Address,City,Province,Postal Code,Latitude,Longitude,Rating,Types
OutName,175 Old Hampton Rd,Quispamsis,New Brunswick,E2E 4Y7,99.99,77.77,5.0,"a, b, c, d"
OutName,39 King St-Level 2,Saint John,New Brunswick,E2L 4W3,99.99,77.77,5.0,"a, b, c, d"
OutName,621 Fairville Blvd,Saint John,New Brunswick,E2M 4X5,99.99,77.77,5.0,"a, b, c, d"
OutName,519 Westmorland Rd,Saint John,New Brunswick,E2J 3W9,99.99,77.77,5.0,"a, b, c, d"
OutName,344 Rue Canada,St Quentin,New Brunswick,E8A 1H7,99.99,77.77,5.0,"a, b, c, d"
OutName,20-138 Main St,Sussex,New Brunswick,E4E 3E1,99.99,77.77,5.0,"a, b, c, d"
OutName,26-3409 Rue Principale,Tracadie-Sheila,New Brunswick,E1X 1C7,99.99,77.77,5.0,"a, b, c, d"
OutName,365 Connell Street,Woodstock,New Brunswick,E7M 5G5,99.99,77.77,5.0,"a, b, c, d"
OutName,312 Val D'amour Rd,Atholville,New Brunswick,E3N 4E2,99.99,77.77,5.0,"a, b, c, d"
OutName,1300 St Peter Ave,Bathurst,New Brunswick,E2A 3A6,99.99,77.77,5.0,"a, b, c, d"
OutName,193 Irving Blvd,Bouctouche,New Brunswick,E4S 3K4,99.99,77.77,5.0,"a, b, c, d"
OutName,477 Paul St,Dieppe,New Brunswick,E1A 4W5,99.99,77.77,5.0,"a, b, c, d"
OutName,Village Mall,Florenceville,New Brunswick,E7L 3H5,99.99,77.77,5.0,"a, b, c, d"
OutName,1381 Regent St,Fredericton,New Brunswick,E3C 1A2,99.99,77.77,5.0,"a, b, c, d"
OutName,180 Madawaska Road,Grand Falls,New Brunswick,E3Y 1A7,99.99,77.77,5.0,"a, b, c, d"
OutName,1161 Route 776,Grand Manan,New Brunswick,E5G 4E9,99.99,77.77,5.0,"a, b, c, d"
OutName,99 Douglastown Blvd,Miramichi,New Brunswick,E1V 7T9,99.99,77.77,5.0,"a, b, c, d"
OutName,153 Trinity Drive,Moncton,New Brunswick,E1G 2J7,99.99,77.77,5.0,"a, b, c, d"
OutName,1198 Onondoga St,Oromocto,New Brunswick,E2V 1J4,99.99,77.77,5.0,"a, b, c, d"
OutName,175 Old Hampton Rd,Quispamsis,New Brunswick,E2E 4Y7,99.99,77.77,5.0,"a, b, c, d"
OutName,39 King St-Level 2,Saint John,New Brunswick,E2L 4W3,99.99,77.77,5.0,"a, b, c, d"
OutName,621 Fairville Blvd,Saint John,New Brunswick,E2M 4X5,99.99,77.77,5.0,"a, b, c, d"
OutName,519 Westmorland Rd,Saint John,New Brunswick,E2J 3W9,99.99,77.77,5.0,"a, b, c, d"
OutName,344 Rue Canada,St Quentin,New Brunswick,E8A 1H7,99.99,77.77,5.0,"a, b, c, d"
OutName,20-138 Main St,Sussex,New Brunswick,E4E 3E1,99.99,77.77,5.0,"a, b, c, d"
OutName,26-3409 Rue Principale,Tracadie-Sheila,New Brunswick,E1X 1C7,99.99,77.77,5.0,"a, b, c, d"
OutName,365 Connell Street,Woodstock,New Brunswick,E7M 5G5,99.99,77.77,5.0,"a, b, c, d"
OutName,207 Mcdougal Rd,Fort Smith,Northwest Territories,X0E 0P0,99.99,77.77,5.0,"a, b, c, d"
OutName,5014-49 Street,Yellowknife,Northwest Territories,X1A 3R7,99.99,77.77,5.0,"a, b, c, d"
OutName,207 Mcdougal Rd,Fort Smith,Northwest Territories,X0E 0P0,99.99,77.77,5.0,"a, b, c, d"
OutName,5014-49 Street,Yellowknife,Northwest Territories,X1A 3R7,99.99,77.77,5.0,"a, b, c, d"
OutName,142 Albion St S,Amherst,Nova Scotia,B4H 4H4,99.99,77.77,5.0,"a, b, c, d"
OutName,314 St George St,Annapolis Royal,Nova Scotia,B0S 1A0,99.99,77.77,5.0,"a, b, c, d"
OutName,133 Church St,Antigonish,Nova Scotia,B2G 2E3,99.99,77.77,5.0,"a, b, c, d"
OutName,#3536 Hwy #3,Barrington Pass,Nova Scotia,B0W 1G0,99.99,77.77,5.0,"a, b, c, d"
OutName,1658 Bedford Hwy,Bedford,Nova Scotia,B4A 2X9,99.99,77.77,5.0,"a, b, c, d"
OutName,421 Lahave St,Bridgewater,Nova Scotia,B4V 3A2,99.99,77.77,5.0,"a, b, c, d"
OutName,85 Hector Gate,Dartmouth,Nova Scotia,B3B 0B8,99.99,77.77,5.0,"a, b, c, d"
OutName,21 Mic Mac Blvd,Dartmouth,Nova Scotia,B3A 4K6,99.99,77.77,5.0,"a, b, c, d"
OutName,967 Central Ave,Greenwood,Nova Scotia,B0P 1N0,99.99,77.77,5.0,"a, b, c, d"
OutName,209 Chain Lake Dr,Halifax,Nova Scotia,B3S 1C9,99.99,77.77,5.0,"a, b, c, d"
OutName,7001 Mumford Rd,Halifax,Nova Scotia,B3L 2H8,99.99,77.77,5.0,"a, b, c, d"
OutName,5657 Spring Garden Rd,Halifax,Nova Scotia,B3J 3R4,99.99,77.77,5.0,"a, b, c, d"
OutName,5201 Duke St,Halifax,Nova Scotia,B3J 1N9,99.99,77.77,5.0,"a, b, c, d"
OutName,137 Bristol Ave,Liverpool,Nova Scotia,B0T 1X0,99.99,77.77,5.0,"a, b, c, d"
OutName,800 Sackville Drive,Lower Sackville,Nova Scotia,B4E 1R8,99.99,77.77,5.0,"a, b, c, d"
OutName,689 Westville Rd,New Glasgow,Nova Scotia,B2H 2J6,99.99,77.77,5.0,"a, b, c, d"
OutName,9256 Commercial St,New Minas,Nova Scotia,B4N 4A9,99.99,77.77,5.0,"a, b, c, d"
OutName,Saulnierville Mall,Saulnierville,Nova Scotia,B0W 2Z0,99.99,77.77,5.0,"a, b, c, d"
OutName,800 Grand Lake Rd,Sydney,Nova Scotia,B1P 6S9,99.99,77.77,5.0,"a, b, c, d"
OutName,116 King St,Sydney,Nova Scotia,B2A 3R7,99.99,77.77,5.0,"a, b, c, d"
OutName,272B Prince St,Sydney,Nova Scotia,B1P 5K6,99.99,77.77,5.0,"a, b, c, d"
OutName,245 Robie St,Truro,Nova Scotia,B2N 5N6,99.99,77.77,5.0,"a, b, c, d"
OutName,76 Starrs Rd,Yarmouth,Nova Scotia,B5A 2T5,99.99,77.77,5.0,"a, b, c, d"
OutName,142 Albion St S,Amherst,Nova Scotia,B4H 4H4,99.99,77.77,5.0,"a, b, c, d"
OutName,314 St George St,Annapolis Royal,Nova Scotia,B0S 1A0,99.99,77.77,5.0,"a, b, c, d"
OutName,133 Church St,Antigonish,Nova Scotia,B2G 2E3,99.99,77.77,5.0,"a, b, c, d"
OutName,#3536 Hwy #3,Barrington Pass,Nova Scotia,B0W 1G0,99.99,77.77,5.0,"a, b, c, d"
OutName,1658 Bedford Hwy,Bedford,Nova Scotia,B4A 2X9,99.99,77.77,5.0,"a, b, c, d"
OutName,421 Lahave St,Bridgewater,Nova Scotia,B4V 3A2,99.99,77.77,5.0,"a, b, c, d"
OutName,85 Hector Gate,Dartmouth,Nova Scotia,B3B 0B8,99.99,77.77,5.0,"a, b, c, d"
OutName,21 Mic Mac Blvd,Dartmouth,Nova Scotia,B3A 4K6,99.99,77.77,5.0,"a, b, c, d"
OutName,967 Central Ave,Greenwood,Nova Scotia,B0P 1N0,99.99,77.77,5.0,"a, b, c, d"
OutName,209 Chain Lake Dr,Halifax,Nova Scotia,B3S 1C9,99.99,77.77,5.0,"a, b, c, d"
OutName,7001 Mumford Rd,Halifax,Nova Scotia,B3L 2H8,99.99,77.77,5.0,"a, b, c, d"
OutName,5657 Spring Garden Rd,Halifax,Nova Scotia,B3J 3R4,99.99,77.77,5.0,"a, b, c, d"
OutName,5201 Duke St,Halifax,Nova Scotia,B3J 1N9,99.99,77.77,5.0,"a, b, c, d"
OutName,137 Bristol Ave,Liverpool,Nova Scotia,B0T 1X0,99.99,77.77,5.0,"a, b, c, d"
OutName,800 Sackville Drive,Lower Sackville,Nova Scotia,B4E 1R8,99.99,77.77,5.0,"a, b, c, d"
OutName,689 Westville Rd,New Glasgow,Nova Scotia,B2H 2J6,99.99,77.77,5.0,"a, b, c, d"
OutName,9256 Commercial St,New Minas,Nova Scotia,B4N 4A9,99.99,77.77,5.0,"a, b, c, d"
OutName,Saulnierville Mall,Saulnierville,Nova Scotia,B0W 2Z0,99.99,77.77,5.0,"a, b, c, d"
OutName,800 Grand Lake Rd,Sydney,Nova Scotia,B1P 6S9,99.99,77.77,5.0,"a, b, c, d"
OutName,116 King St,Sydney,Nova Scotia,B2A 3R7,99.99,77.77,5.0,"a, b, c, d"
OutName,272B Prince St,Sydney,Nova Scotia,B1P 5K6,99.99,77.77,5.0,"a, b, c, d"
OutName,245 Robie St,Truro,Nova Scotia,B2N 5N6,99.99,77.77,5.0,"a, b, c, d"
OutName,76 Starrs Rd,Yarmouth,Nova Scotia,B5A 2T5,99.99,77.77,5.0,"a, b, c, d"
OutName,449 Main St,Alberton,Prince Edward Island,C0B 1B0,99.99,77.77,5.0,"a, b, c, d"
OutName,670 University Ave,Charlottetown,Prince Edward Island,C1E 1E5,99.99,77.77,5.0,"a, b, c, d"
OutName,134 Kent St,Charlottetown,Prince Edward Island,C1A 8R8,99.99,77.77,5.0,"a, b, c, d"
OutName,Downeast Mall,Montague,Prince Edward Island,C0A 1R0,99.99,77.77,5.0,"a, b, c, d"
OutName,Main Street,O'leary,Prince Edward Island,C0B 1V0,99.99,77.77,5.0,"a, b, c, d"
OutName,General Delivery,Souris,Prince Edward Island,C0A 2B0,99.99,77.77,5.0,"a, b, c, d"
OutName,505 Granville St,Summerside,Prince Edward Island,C1N 6V7,99.99,77.77,5.0,"a, b, c, d"
OutName,449 Main St,Alberton,Prince Edward Island,C0B 1B0,99.99,77.77,5.0,"a, b, c, d"
OutName,670 University Ave,Charlottetown,Prince Edward Island,C1E 1E5,99.99,77.77,5.0,"a, b, c, d"
OutName,134 Kent St,Charlottetown,Prince Edward Island,C1A 8R8,99.99,77.77,5.0,"a, b, c, d"
OutName,Downeast Mall,Montague,Prince Edward Island,C0A 1R0,99.99,77.77,5.0,"a, b, c, d"
OutName,Main Street,O'leary,Prince Edward Island,C0B 1V0,99.99,77.77,5.0,"a, b, c, d"
OutName,General Delivery,Souris,Prince Edward Island,C0A 2B0,99.99,77.77,5.0,"a, b, c, d"
OutName,505 Granville St,Summerside,Prince Edward Island,C1N 6V7,99.99,77.77,5.0,"a, b, c, d"
OutName,117 Broadway Street,Carnduff,Saskatchewan,S0C 0S0,99.99,77.77,5.0,"a, b, c, d"
OutName,501 Main St,Esterhazy,Saskatchewan,S0A 0X0,99.99,77.77,5.0,"a, b, c, d"
OutName,400 King St,Estevan,Saskatchewan,S4A 2B4,99.99,77.77,5.0,"a, b, c, d"
OutName,503 Main St,Humboldt,Saskatchewan,S0K 2A0,99.99,77.77,5.0,"a, b, c, d"
OutName,Hwy 7-Kindersley Mall,Kindersley,Saskatchewan,S0L 1S0,99.99,77.77,5.0,"a, b, c, d"
OutName,110 Centre St,Meadow Lake,Saskatchewan,S9X 1Z5,99.99,77.77,5.0,"a, b, c, d"
OutName,1235 Main St N,Moose Jaw,Saskatchewan,S6H 6M4,99.99,77.77,5.0,"a, b, c, d"
OutName,11421 Railway E,N Battleford,Saskatchewan,S9A 3G8,99.99,77.77,5.0,"a, b, c, d"
OutName,800 - 15Th Street East,Prince Albert,Saskatchewan,S6V 8E3,99.99,77.77,5.0,"a, b, c, d"
OutName,1403 Central Ave,Prince Albert,Saskatchewan,S6V 7J4,99.99,77.77,5.0,"a, b, c, d"
OutName,5 Broadway,Redvers,Saskatchewan,S0C 2H0,99.99,77.77,5.0,"a, b, c, d"
OutName,2102 11Th Avenue,Regina,Saskatchewan,S4P 3Z8,99.99,77.77,5.0,"a, b, c, d"
OutName,489 Albert St N,Regina,Saskatchewan,S4R 3C4,99.99,77.77,5.0,"a, b, c, d"
OutName,2963 Gordon Rd,Regina,Saskatchewan,S4S 6H7,99.99,77.77,5.0,"a, b, c, d"
OutName,2223 Victoria Ave E,Regina,Saskatchewan,S4N 6E4,99.99,77.77,5.0,"a, b, c, d"
OutName,300 Confederation Dr,Saskatoon,Saskatchewan,S7L 4R6,99.99,77.77,5.0,"a, b, c, d"
OutName,21St St &amp; 1St Ave S,Saskatoon,Saskatchewan,S7K 1J9,99.99,77.77,5.0,"a, b, c, d"
OutName,2325 Preston Ave,Saskatoon,Saskatchewan,S7J 2G2,99.99,77.77,5.0,"a, b, c, d"
OutName,3310 8Th St E,Saskatoon,Saskatchewan,S7H 5M3,99.99,77.77,5.0,"a, b, c, d"
OutName,134 Primrose Dr,Saskatoon,Saskatchewan,S7K 5S6,99.99,77.77,5.0,"a, b, c, d"
OutName,423 Centre Street,Shaunavon,Saskatchewan,S0N 2M0,99.99,77.77,5.0,"a, b, c, d"
OutName,1 Springs Dr,Swift Current,Saskatchewan,S9H 3X6,99.99,77.77,5.0,"a, b, c, d"
OutName,1009 100Th St,Tisdale,Saskatchewan,S0E 1T0,99.99,77.77,5.0,"a, b, c, d"
OutName,307 Main St,Watrous,Saskatchewan,S0K 4T0,99.99,77.77,5.0,"a, b, c, d"
OutName,277 Broadway St E,Yorkton,Saskatchewan,S3N 3G7,99.99,77.77,5.0,"a, b, c, d"
OutName,117 Broadway Street,Carnduff,Saskatchewan,S0C 0S0,99.99,77.77,5.0,"a, b, c, d"
OutName,501 Main St,Esterhazy,Saskatchewan,S0A 0X0,99.99,77.77,5.0,"a, b, c, d"
OutName,400 King St,Estevan,Saskatchewan,S4A 2B4,99.99,77.77,5.0,"a, b, c, d"
OutName,503 Main St,Humboldt,Saskatchewan,S0K 2A0,99.99,77.77,5.0,"a, b, c, d"
OutName,Hwy 7-Kindersley Mall,Kindersley,Saskatchewan,S0L 1S0,99.99,77.77,5.0,"a, b, c, d"
OutName,110 Centre St,Meadow Lake,Saskatchewan,S9X 1Z5,99.99,77.77,5.0,"a, b, c, d"
OutName,1235 Main St N,Moose Jaw,Saskatchewan,S6H 6M4,99.99,77.77,5.0,"a, b, c, d"
OutName,11421 Railway E,N Battleford,Saskatchewan,S9A 3G8,99.99,77.77,5.0,"a, b, c, d"
OutName,800 - 15Th Street East,Prince Albert,Saskatchewan,S6V 8E3,99.99,77.77,5.0,"a, b, c, d"
OutName,1403 Central Ave,Prince Albert,Saskatchewan,S6V 7J4,99.99,77.77,5.0,"a, b, c, d"
OutName,5 Broadway,Redvers,Saskatchewan,S0C 2H0,99.99,77.77,5.0,"a, b, c, d"
OutName,2102 11Th Avenue,Regina,Saskatchewan,S4P 3Z8,99.99,77.77,5.0,"a, b, c, d"
OutName,489 Albert St N,Regina,Saskatchewan,S4R 3C4,99.99,77.77,5.0,"a, b, c, d"
OutName,2963 Gordon Rd,Regina,Saskatchewan,S4S 6H7,99.99,77.77,5.0,"a, b, c, d"
OutName,2223 Victoria Ave E,Regina,Saskatchewan,S4N 6E4,99.99,77.77,5.0,"a, b, c, d"
OutName,300 Confederation Dr,Saskatoon,Saskatchewan,S7L 4R6,99.99,77.77,5.0,"a, b, c, d"
OutName,21St St &amp; 1St Ave S,Saskatoon,Saskatchewan,S7K 1J9,99.99,77.77,5.0,"a, b, c, d"
OutName,2325 Preston Ave,Saskatoon,Saskatchewan,S7J 2G2,99.99,77.77,5.0,"a, b, c, d"
OutName,3310 8Th St E,Saskatoon,Saskatchewan,S7H 5M3,99.99,77.77,5.0,"a, b, c, d"
OutName,134 Primrose Dr,Saskatoon,Saskatchewan,S7K 5S6,99.99,77.77,5.0,"a, b, c, d"
OutName,423 Centre Street,Shaunavon,Saskatchewan,S0N 2M0,99.99,77.77,5.0,"a, b, c, d"
OutName,1 Springs Dr,Swift Current,Saskatchewan,S9H 3X6,99.99,77.77,5.0,"a, b, c, d"
OutName,1009 100Th St,Tisdale,Saskatchewan,S0E 1T0,99.99,77.77,5.0,"a, b, c, d"
OutName,307 Main St,Watrous,Saskatchewan,S0K 4T0,99.99,77.77,5.0,"a, b, c, d"
OutName,277 Broadway St E,Yorkton,Saskatchewan,S3N 3G7,99.99,77.77,5.0,"a, b, c, d"
OutName,601 - 1 Avenue N.E.,Black Diamond,Alberta,T0L 0H0,99.99,77.77,5.0,"a, b, c, d"
OutName,3005 Ogden Rd S.E.,Calgary,Alberta,T2G 4N4,99.99,77.77,5.0,"a, b, c, d"
OutName,90 Crowfoot Way N.W.,Calgary,Alberta,T3G 4C8,99.99,77.77,5.0,"a, b, c, d"
OutName,9630 MacLeod Trail S.,Calgary,Alberta,T2J 0P7,99.99,77.77,5.0,"a, b, c, d"
OutName,12330 Symons Valley Rd. N.W.,Calgary,Alberta,T3P 0A3,99.99,77.77,5.0,"a, b, c, d"
OutName,2665 - 32nd Street N.E.,Calgary,Alberta,T1Y 6Z7,99.99,77.77,5.0,"a, b, c, d"
OutName,300 Stewart Green S.W.,Calgary,Alberta,T3H 3C8,99.99,77.77,5.0,"a, b, c, d"
OutName,3401 - 50 Ave.,Cold Lake,Alberta,T9M 1P4,99.99,77.77,5.0,"a, b, c, d"
OutName,9651 - 51st Avenue N.W.,Edmonton,Alberta,T6E 4W8,99.99,77.77,5.0,"a, b, c, d"
OutName,9603 - 165th Avenue N.W.,Edmonton,Alberta,T5Z 3X3,99.99,77.77,5.0,"a, b, c, d"
OutName,10450 - 42nd Avenue,Edmonton,Alberta,T6J 6X4,99.99,77.77,5.0,"a, b, c, d"
OutName,17303 - 100th Avenue,Edmonton,Alberta,T5S 2G5,99.99,77.77,5.0,"a, b, c, d"
OutName,4831 - 50th Street,Elk Point,Alberta,T0A 1A0,99.99,77.77,5.0,"a, b, c, d"
OutName,4717 - 50th Ave.,Evansburg,Alberta,T0E 0T0,99.99,77.77,5.0,"a, b, c, d"
OutName,8408 Manning Ave.,Fort McMurray,Alberta,T9H 5G2,99.99,77.77,5.0,"a, b, c, d"
OutName,11305 - 95th Street,High Level,Alberta,T0H 1Z0,99.99,77.77,5.0,"a, b, c, d"
OutName,4825 - 51st Avenue,High Prairie,Alberta,T0G 1E0,99.99,77.77,5.0,"a, b, c, d"
OutName,105 Mill Street,Hinton,Alberta,T7V 1G9,99.99,77.77,5.0,"a, b, c, d"
OutName,9804 - 99th Avenue,Lac La Biche,Alberta,T0A 2C0,99.99,77.77,5.0,"a, b, c, d"
OutName,5202 Discovery Way,Leduc,Alberta,T9E 0B2,99.99,77.77,5.0,"a, b, c, d"
OutName,3010 Dunmore Road S.E.,Medicine Hat,Alberta,T1B 2X2,99.99,77.77,5.0,"a, b, c, d"
OutName,871 Elka,Pincher Creek,Alberta,T0K 1W0,99.99,77.77,5.0,"a, b, c, d"
OutName,2610 - 50th Avenue,Red Deer,Alberta,T4R 1M3,99.99,77.77,5.0,"a, b, c, d"
OutName,"301 Wye Road, suite 81",Sherwood Park,Alberta,T8B 0A4,99.99,77.77,5.0,"a, b, c, d"
OutName,175 Highway 16A,Spruce Grove,Alberta,T7X 4P9,99.99,77.77,5.0,"a, b, c, d"
OutName,18 Inglewood Drive,St. Albert,Alberta,T8N 5E2,99.99,77.77,5.0,"a, b, c, d"
OutName,110 Hewlett Park Landing,Sylvan Lake,Alberta,T4S 2J3,99.99,77.77,5.0,"a, b, c, d"
OutName,4710 Railway Avenue,Vermilion,Alberta,T9X 1L7,99.99,77.77,5.0,"a, b, c, d"
OutName,601 - 1 Avenue N.E.,Black Diamond,Alberta,T0L 0H0,99.99,77.77,5.0,"a, b, c, d"
OutName,3005 Ogden Rd S.E.,Calgary,Alberta,T2G 4N4,99.99,77.77,5.0,"a, b, c, d"
OutName,90 Crowfoot Way N.W.,Calgary,Alberta,T3G 4C8,99.99,77.77,5.0,"a, b, c, d"
OutName,9630 MacLeod Trail S.,Calgary,Alberta,T2J 0P7,99.99,77.77,5.0,"a, b, c, d"
OutName,12330 Symons Valley Rd. N.W.,Calgary,Alberta,T3P 0A3,99.99,77.77,5.0,"a, b, c, d"
OutName,2665 - 32nd Street N.E.,Calgary,Alberta,T1Y 6Z7,99.99,77.77,5.0,"a, b, c, d"
OutName,300 Stewart Green S.W.,Calgary,Alberta,T3H 3C8,99.99,77.77,5.0,"a, b, c, d"
OutName,3401 - 50 Ave.,Cold Lake,Alberta,T9M 1P4,99.99,77.77,5.0,"a, b, c, d"
OutName,9651 - 51st Avenue N.W.,Edmonton,Alberta,T6E 4W8,99.99,77.77,5.0,"a, b, c, d"
OutName,9603 - 165th Avenue N.W.,Edmonton,Alberta,T5Z 3X3,99.99,77.77,5.0,"a, b, c, d"
OutName,10450 - 42nd Avenue,Edmonton,Alberta,T6J 6X4,99.99,77.77,5.0,"a, b, c, d"
OutName,17303 - 100th Avenue,Edmonton,Alberta,T5S 2G5,99.99,77.77,5.0,"a, b, c, d"
OutName,4831 - 50th Street,Elk Point,Alberta,T0A 1A0,99.99,77.77,5.0,"a, b, c, d"
OutName,4717 - 50th Ave.,Evansburg,Alberta,T0E 0T0,99.99,77.77,5.0,"a, b, c, d"
OutName,8408 Manning Ave.,Fort McMurray,Alberta,T9H 5G2,99.99,77.77,5.0,"a, b, c, d"
OutName,11305 - 95th Street,High Level,Alberta,T0H 1Z0,99.99,77.77,5.0,"a, b, c, d"
OutName,4825 - 51st Avenue,High Prairie,Alberta,T0G 1E0,99.99,77.77,5.0,"a, b, c, d"
OutName,105 Mill Street,Hinton,Alberta,T7V 1G9,99.99,77.77,5.0,"a, b, c, d"
OutName,9804 - 99th Avenue,Lac La Biche,Alberta,T0A 2C0,99.99,77.77,5.0,"a, b, c, d"
OutName,5202 Discovery Way,Leduc,Alberta,T9E 0B2,99.99,77.77,5.0,"a, b, c, d"
OutName,3010 Dunmore Road S.E.,Medicine Hat,Alberta,T1B 2X2,99.99,77.77,5.0,"a, b, c, d"
OutName,871 Elka,Pincher Creek,Alberta,T0K 1W0,99.99,77.77,5.0,"a, b, c, d"
OutName,2610 - 50th Avenue,Red Deer,Alberta,T4R 1M3,99.99,77.77,5.0,"a, b, c, d"
OutName,"301 Wye Road, suite 81",Sherwood Park,Alberta,T8B 0A4,99.99,77.77,5.0,"a, b, c, d"
OutName,175 Highway 16A,Spruce Grove,Alberta,T7X 4P9,99.99,77.77,5.0,"a, b, c, d"
OutName,18 Inglewood Drive,St. Albert,Alberta,T8N 5E2,99.99,77.77,5.0,"a, b, c, d"
OutName,110 Hewlett Park Landing,Sylvan Lake,Alberta,T4S 2J3,99.99,77.77,5.0,"a, b, c, d"
OutName,4710 Railway Avenue,Vermilion,Alberta,T9X 1L7,99.99,77.77,5.0,"a, b, c, d"
OutName,34530 McConnell Rd.,Abbotsford,British Columbia,V2S 8H2,99.99,77.77,5.0,"a, b, c, d"
OutName,32073 South Fraser Way,Abbotsford,British Columbia,V2T 1W3,99.99,77.77,5.0,"a, b, c, d"
OutName,99 Fir Street,Alert Bay,British Columbia,V0N 1A0,99.99,77.77,5.0,"a, b, c, d"
OutName,7260 Edmonds Street,Burnaby,British Columbia,V3N 1A6,99.99,77.77,5.0,"a, b, c, d"
OutName,5289 Byrne Rd,Burnaby,British Columbia,V5J 3J3,99.99,77.77,5.0,"a, b, c, d"
OutName,840 Sperling Ave.,Burnaby,British Columbia,V5B 4H8,99.99,77.77,5.0,"a, b, c, d"
OutName,5450 Byrne Rd,Burnaby,British Columbia,V5J 3J3,99.99,77.77,5.0,"a, b, c, d"
OutName,2780 South Island Hwy.,Campbell River,British Columbia,V9W 1C7,99.99,77.77,5.0,"a, b, c, d"
OutName,2240 - 6th Avenue,Castlegar,British Columbia,V1N 2V9,99.99,77.77,5.0,"a, b, c, d"
OutName,45656 Yale Road West,Chilliwack,British Columbia,V2P 2N3,99.99,77.77,5.0,"a, b, c, d"
OutName,1590 Highway Drive,Christina Lake,British Columbia,V0H 1E0,99.99,77.77,5.0,"a, b, c, d"
OutName,213 West Old Thompson Hwy.,Clearwater,British Columbia,V0E 1N0,99.99,77.77,5.0,"a, b, c, d"
OutName,3730 Trans Canada,Cobble Hill,British Columbia,V0R 1L0,99.99,77.77,5.0,"a, b, c, d"
OutName,425 Lebleu,Coquitlam,British Columbia,V3K 6X4,99.99,77.77,5.0,"a, b, c, d"
OutName,2798 Barnet Highway,Coquitlam,British Columbia,V3B 1B9,99.99,77.77,5.0,"a, b, c, d"
OutName,1500 Theatre Rd.,Cranbrook,British Columbia,V1C 7G1,99.99,77.77,5.0,"a, b, c, d"
OutName,1212C - 56th Street,Delta,British Columbia,V4L 2A4,99.99,77.77,5.0,"a, b, c, d"
OutName,2945 Green Road,Duncan,British Columbia,V9L 6C7,99.99,77.77,5.0,"a, b, c, d"
OutName,11611 Alaska Hwy.,Fort St. John,British Columbia,V1J 4M7,99.99,77.77,5.0,"a, b, c, d"
OutName,840 - 5th Avenue Box 818,Hope,British Columbia,V0X 1L0,99.99,77.77,5.0,"a, b, c, d"
OutName,410 Borden Street,Invermere,British Columbia,V0A 1K0,99.99,77.77,5.0,"a, b, c, d"
OutName,324 Mt.Paul Way,Kamloops,British Columbia,V2H 1A6,99.99,77.77,5.0,"a, b, c, d"
OutName,416 Mt. Paul Way,Kamloops,British Columbia,V2H 1A8,99.99,77.77,5.0,"a, b, c, d"
OutName,1555 Versatile Dr.,Kamloops,British Columbia,V1S 1W7,99.99,77.77,5.0,"a, b, c, d"
OutName,1711 Springfield Rd.,Kelowna,British Columbia,V1Y 5V5,99.99,77.77,5.0,"a, b, c, d"
OutName,100 - 19600 Langley Bypass,Langley,British Columbia,V3A 7B1,99.99,77.77,5.0,"a, b, c, d"
OutName,"22,454 48th Ave.",Langley,British Columbia,V3A 3N6,99.99,77.77,5.0,"a, b, c, d"
OutName,24540 - 16th Avenue,Langley,British Columbia,V2Z 1J9,99.99,77.77,5.0,"a, b, c, d"
OutName,7251 Levick Rd. C-1 the corner RR1,Lone Butte,British Columbia,V0K 1X0,99.99,77.77,5.0,"a, b, c, d"
OutName,12390 Sunshine Coast Hwy.,Madeira Park,British Columbia,V0N 2H0,99.99,77.77,5.0,"a, b, c, d"
OutName,21213 Lougheed Highway,Maple Ridge,British Columbia,V2X 2R4,99.99,77.77,5.0,"a, b, c, d"
OutName,32290 Lougheed Highway,Mission,British Columbia,V2V 1A4,99.99,77.77,5.0,"a, b, c, d"
OutName,1250 Island Hwy. South,Nanaimo,British Columbia,V9R 6N6,99.99,77.77,5.0,"a, b, c, d"
OutName,1160 East 3rd,North Vancouver,British Columbia,V7J 1B8,99.99,77.77,5.0,"a, b, c, d"
OutName,915 West First Street,North Vancouver,British Columbia,V7P 1A4,99.99,77.77,5.0,"a, b, c, d"
OutName,7426 Prospect Street,Pemberton,British Columbia,V0N 2L0,99.99,77.77,5.0,"a, b, c, d"
OutName,348 Duncan Ave. West,Penticton,British Columbia,V2A 7N1,99.99,77.77,5.0,"a, b, c, d"
OutName,3217 Coast Meridian Rd.,Port Coquitlam,British Columbia,V3B 3N3,99.99,77.77,5.0,"a, b, c, d"
OutName,1700 Broughton Blvd.,Port McNeill,British Columbia,V0N 2R0,99.99,77.77,5.0,"a, b, c, d"
OutName,4750 Joyce Ave.,Powell River,British Columbia,V8A 3B6,99.99,77.77,5.0,"a, b, c, d"
OutName,4150 Cowart Rd.,Prince George,British Columbia,V2N 6H9,99.99,77.77,5.0,"a, b, c, d"
OutName,405 East 3rd Avenue,Prince Rupert,British Columbia,V8J 1K7,99.99,77.77,5.0,"a, b, c, d"
OutName,450 Johnston Ave.,Quesnel,British Columbia,V2J 3M5,99.99,77.77,5.0,"a, b, c, d"
OutName,96 Cartier Street,Revelstoke,British Columbia,V0E 2S0,99.99,77.77,5.0,"a, b, c, d"
OutName,7111 Elmbridge Way,Richmond,British Columbia,V6X 3J7,99.99,77.77,5.0,"a, b, c, d"
OutName,2430 Highway #1 West Box 99,Salmon Arm,British Columbia,V1E 4N2,99.99,77.77,5.0,"a, b, c, d"
