Province,StationID,Name,Latitude,Longitude,Postal Code,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 15:00,2018,3,12,15:00,-1.4,,-6.7,,67,,13,,4,,,,96.56,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 16:00,2018,3,12,16:00,-1.8,,-5.8,,74,,10,,2,,,,96.55,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 17:00,2018,3,12,17:00,-1.9,,-6.3,,72,,11,,6,,,,96.54,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 18:00,2018,3,12,18:00,-2.2,,-6.3,,74,,11,,4,,,,96.55,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 19:00,2018,3,12,19:00,-2.6,,-5.9,,78,,,,0,,,,96.56,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 20:00,2018,3,12,20:00,-3.2,,-6,,81,,,,0,,,,96.56,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 21:00,2018,3,12,21:00,-3.5,,-6,,83,,,,0,,,,96.52,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 22:00,2018,3,12,22:00,-3.8,,-5.9,,86,,,,0,,,,96.5,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/12/2018 23:00,2018,3,12,23:00,-4,,-5.5,,89,,,,0,,,,96.47,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 0:00,2018,3,13,0:00,-4.1,,-5.6,,89,,,,0,,,,96.43,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 1:00,2018,3,13,1:00,-4.6,,-5.9,,91,,,,0,,,,96.37,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 2:00,2018,3,13,2:00,-5.7,,-6.9,,91,,,,0,,,,96.33,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 3:00,2018,3,13,3:00,-6.7,,-8.1,,90,,,,0,,,,96.26,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 4:00,2018,3,13,4:00,-7.1,,-8.3,,91,,11,,2,,,,96.26,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 5:00,2018,3,13,5:00,-6.8,,-8,,91,,0,,1,,,,96.25,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 6:00,2018,3,13,6:00,-6.4,,-7.6,,91,,11,,1,,,,96.23,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 7:00,2018,3,13,7:00,-7.1,,-8.3,,91,,0,,1,,,,96.22,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 8:00,2018,3,13,8:00,-4.3,,-5.7,,90,,2,,1,,,,96.2,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 9:00,2018,3,13,9:00,-2.7,,-5.6,,80,,36,,4,,,,96.18,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 10:00,2018,3,13,10:00,-2,,-5.5,,77,,4,,4,,,,96.17,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 11:00,2018,3,13,11:00,-1.2,,-5.4,,73,,4,,6,,,,96.14,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 12:00,2018,3,13,12:00,-0.5,,-3.8,,78,,35,,5,,,,96.11,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 13:00,2018,3,13,13:00,-1,,-3.9,,81,,2,,5,,,,96.06,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 14:00,2018,3,13,14:00,-0.6,,-3.5,,80,,36,,5,,,,96.03,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 15:00,2018,3,13,15:00,-0.5,,-2.9,,84,,1,,5,,,,96.03,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 16:00,2018,3,13,16:00,-1,,-2.3,,91,,2,,4,,,,96.03,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 17:00,2018,3,13,17:00,-1.1,,-2.7,,88,,4,,5,,,,96.04,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 18:00,2018,3,13,18:00,-1.6,,-3.8,,85,,3,,4,,,,96.05,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 19:00,2018,3,13,19:00,-2.2,,-4.1,,87,,4,,6,,,,96.08,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 20:00,2018,3,13,20:00,-2.6,,-4.2,,89,,3,,3,,,,96.06,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 21:00,2018,3,13,21:00,-2.6,,-4.1,,89,,3,,4,,,,96.03,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 22:00,2018,3,13,22:00,-2.7,,-4.2,,90,,1,,3,,,,95.96,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/13/2018 23:00,2018,3,13,23:00,-2.7,,-4.1,,90,,2,,4,,,,95.91,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 0:00,2018,3,14,0:00,-3,,-4.5,,89,,3,,4,,,,95.88,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 1:00,2018,3,14,1:00,-3.1,,-4.5,,90,,2,,2,,,,95.83,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 2:00,2018,3,14,2:00,-3.2,,-4.6,,89,,36,,4,,,,95.78,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 3:00,2018,3,14,3:00,-3.2,,-4.7,,89,,36,,5,,,,95.72,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 4:00,2018,3,14,4:00,-3.4,,-4.8,,89,,35,,3,,,,95.66,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 5:00,2018,3,14,5:00,-4,,-5.8,,88,,34,,5,,,,95.64,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 6:00,2018,3,14,6:00,-4.7,,-6.5,,87,,36,,7,,,,95.6,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 7:00,2018,3,14,7:00,-5.3,,-7.2,,86,,34,,6,,,,95.61,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 8:00,2018,3,14,8:00,-5.3,,-7.5,,84,,33,,8,,,,95.58,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 9:00,2018,3,14,9:00,-4.7,,-7.3,,82,,32,,5,,,,95.55,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 10:00,2018,3,14,10:00,-4.5,,-7.3,,80,,35,,7,,,,95.53,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 11:00,2018,3,14,11:00,-3.4,,-7.2,,75,,32,,8,,,,95.49,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 12:00,2018,3,14,12:00,-3,,-7,,74,,33,,9,,,,95.45,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 13:00,2018,3,14,13:00,-2.4,,-6.1,,75,,33,,8,,,,95.42,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 14:00,2018,3,14,14:00,-2.6,,-6,,77,,34,,6,,,,95.39,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 15:00,2018,3,14,15:00,-2.8,,-6.2,,78,,33,,9,,,,95.39,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 16:00,2018,3,14,16:00,-2.8,,-6,,79,,33,,7,,,,95.39,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 17:00,2018,3,14,17:00,-3,,-5.6,,82,,32,,7,,,,95.41,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 18:00,2018,3,14,18:00,-3.2,,-5.6,,83,,31,,5,,,,95.45,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 19:00,2018,3,14,19:00,-3.5,,-5.3,,88,,29,,3,,,,95.47,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 20:00,2018,3,14,20:00,-3.8,,-5.3,,89,,29,,1,,,,95.46,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 21:00,2018,3,14,21:00,-4.2,,-5.9,,88,,29,,2,,,,95.46,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 22:00,2018,3,14,22:00,-5.4,,-6.6,,91,,0,,1,,,,95.41,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/14/2018 23:00,2018,3,14,23:00,-4.9,,-6.4,,89,,25,,1,,,,95.38,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 0:00,2018,3,15,0:00,-5.7,,-7.1,,90,,0,,1,,,,95.34,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 1:00,2018,3,15,1:00,-5.8,,-7.3,,89,,0,,1,,,,95.31,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 2:00,2018,3,15,2:00,-5.3,,-7.4,,86,,28,,2,,,,95.28,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 3:00,2018,3,15,3:00,-6.4,,-8.5,,85,,28,,2,,,,95.24,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 4:00,2018,3,15,4:00,-8.4,,-9.7,,91,,0,,1,,,,95.22,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 5:00,2018,3,15,5:00,-9.5,,-10.8,,90,,,,0,,,,95.23,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 6:00,2018,3,15,6:00,-11.4,,-12.7,,90,,29,,1,,,,95.24,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 7:00,2018,3,15,7:00,-12.7,,-14.1,,90,,,,0,,,,95.26,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 8:00,2018,3,15,8:00,-8.2,,-9.9,,88,,5,,2,,,,95.24,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 9:00,2018,3,15,9:00,-4.6,,-10.2,,65,,34,,5,,,,95.24,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 10:00,2018,3,15,10:00,-2.7,,-10.3,,56,,32,,7,,,,95.25,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 11:00,2018,3,15,11:00,-1.6,,-9.1,,56,,35,,8,,,,95.27,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 12:00,2018,3,15,12:00,-1.3,,-10.3,,50,,35,,8,,,,95.25,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 13:00,2018,3,15,13:00,-0.6,,-11.8,,42,,35,,9,,,,95.24,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 14:00,2018,3,15,14:00,-0.3,,-12.6,,39,,34,,8,,,,95.23,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 15:00,2018,3,15,15:00,-0.4,,-12.8,,38,,34,,8,,,,95.26,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 16:00,2018,3,15,16:00,-1,,-11.3,,46,,31,,9,,,,95.31,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 17:00,2018,3,15,17:00,-2,,-10.9,,51,,29,,6,,,,95.4,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 18:00,2018,3,15,18:00,-2.8,,-9.7,,59,,35,,5,,,,95.47,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 19:00,2018,3,15,19:00,-3.8,,-9.2,,66,,32,,5,,,,95.52,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 20:00,2018,3,15,20:00,-4.5,,-8,,76,,32,,4,,,,95.59,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 21:00,2018,3,15,21:00,-5.5,,-8.7,,78,,33,,4,,,,95.63,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 22:00,2018,3,15,22:00,-6.9,,-10.9,,73,,35,,9,,,,95.68,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/15/2018 23:00,2018,3,15,23:00,-8.5,,-12.3,,74,,1,,7,,,,95.73,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 0:00,2018,3,16,0:00,-9.5,,-13.6,,72,,35,,4,,,,95.77,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 1:00,2018,3,16,1:00,-10.4,,-14.3,,73,,33,,5,,,,95.83,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 2:00,2018,3,16,2:00,-10.8,,-13.9,,78,,31,,6,,,,95.86,,,,-14,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 3:00,2018,3,16,3:00,-11.5,,-15,,75,,33,,5,,,,95.9,,,,-15,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 4:00,2018,3,16,4:00,-12.4,,-16.4,,72,,36,,5,,,,95.97,,,,-16,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 5:00,2018,3,16,5:00,-13,,-16.6,,74,,32,,5,,,,96.07,,,,-16,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 6:00,2018,3,16,6:00,-14.3,,-18,,73,,32,,6,,,,96.17,,,,-18,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 7:00,2018,3,16,7:00,-13.8,,-17.1,,77,,27,,5,,,,96.24,,,,-17,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 8:00,2018,3,16,8:00,-12.9,,-17.2,,70,,30,,8,,,,96.3,,,,-18,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 9:00,2018,3,16,9:00,-12.6,,-17.8,,65,,30,,7,,,,96.38,,,,-17,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 10:00,2018,3,16,10:00,-10.3,,-17.2,,57,,34,,8,,,,96.4,,,,-15,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 11:00,2018,3,16,11:00,-8.6,,-16.6,,53,,34,,9,,,,96.42,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 12:00,2018,3,16,12:00,-6.7,,-15.7,,49,,29,,7,,,,96.38,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 13:00,2018,3,16,13:00,-5.9,,-17,,41,,32,,8,,,,96.32,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 14:00,2018,3,16,14:00,-4.8,,-18.6,,33,,33,,8,,,,96.29,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 15:00,2018,3,16,15:00,-4,,-20,,28,,29,,8,,,,96.27,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 16:00,2018,3,16,16:00,-4.2,,-21.1,,25,,28,,9,,,,96.25,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 17:00,2018,3,16,17:00,-4.3,,-21.5,,25,,27,,8,,,,96.26,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 18:00,2018,3,16,18:00,-5,,-20.3,,29,,27,,6,,,,96.26,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 19:00,2018,3,16,19:00,-6.4,,-19.2,,35,,28,,4,,,,96.28,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 20:00,2018,3,16,20:00,-7,,-16.6,,46,,28,,7,,,,96.32,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 21:00,2018,3,16,21:00,-7.8,,-16.3,,51,,27,,5,,,,96.29,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 22:00,2018,3,16,22:00,-8.1,,-15.6,,55,,26,,6,,,,96.24,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/16/2018 23:00,2018,3,16,23:00,-8.2,,-15,,58,,26,,7,,,,96.22,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 0:00,2018,3,17,0:00,-8.3,,-14.4,,62,,25,,5,,,,96.18,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 1:00,2018,3,17,1:00,-8.3,,-14.4,,61,,26,,5,,,,96.15,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 2:00,2018,3,17,2:00,-9,,-14.2,,66,,27,,4,,,,96.12,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 3:00,2018,3,17,3:00,-9.4,,-14.4,,67,,26,,3,,,,96.05,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 4:00,2018,3,17,4:00,-10.3,,-14.5,,71,,25,,5,,,,95.99,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 5:00,2018,3,17,5:00,-10,,-14.4,,70,,26,,5,,,,95.95,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 6:00,2018,3,17,6:00,-10.3,,-14.6,,71,,26,,5,,,,95.94,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 7:00,2018,3,17,7:00,-8.9,,-15,,61,,26,,3,,,,95.97,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 8:00,2018,3,17,8:00,-7.1,,-21.1,,32,,33,,12,,,,96.03,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 9:00,2018,3,17,9:00,-7,,-22.1,,29,,34,,10,,,,96.09,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 10:00,2018,3,17,10:00,-7.6,,-26.9,,20,,36,,9,,,,96.15,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 11:00,2018,3,17,11:00,-7.8,,-25.2,,23,,1,,11,,,,96.23,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 12:00,2018,3,17,12:00,-7.7,,-24.4,,25,,35,,10,,,,96.25,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 13:00,2018,3,17,13:00,-7.1,,-24.4,,24,,31,,9,,,,96.26,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 14:00,2018,3,17,14:00,-7,,-23.1,,27,,33,,8,,,,96.27,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 15:00,2018,3,17,15:00,-7,,-24.4,,24,,35,,8,,,,96.27,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 16:00,2018,3,17,16:00,-7.1,,-23.6,,26,,32,,5,,,,96.28,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 17:00,2018,3,17,17:00,-7.5,,-23.6,,26,,34,,7,,,,96.32,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 18:00,2018,3,17,18:00,-8.6,,-24.7,,26,,35,,4,,,,96.36,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 19:00,2018,3,17,19:00,-11.7,,-24.5,,34,,,,0,,,,96.41,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 20:00,2018,3,17,20:00,-14,,-22.7,,48,,11,,2,,,,96.45,,,,-15,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 21:00,2018,3,17,21:00,-15.2,,-22.6,,53,,11,,2,,,,96.49,,,,-17,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 22:00,2018,3,17,22:00,-16.7,,-23.1,,58,,0,,1,,,,96.5,,,,-17,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/17/2018 23:00,2018,3,17,23:00,-16.3,,-22.6,,58,,,,0,,,,96.51,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 0:00,2018,3,18,0:00,-15.9,,-22,,59,,0,,1,,,,96.52,,,,-17,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 1:00,2018,3,18,1:00,-16.6,,-22.1,,62,,11,,1,,,,96.53,,,,-17,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 2:00,2018,3,18,2:00,-18.9,,-23.1,,70,,,,0,,,,96.53,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 3:00,2018,3,18,3:00,-20.5,,-24.1,,73,,0,,1,,,,96.51,,,,-21,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 4:00,2018,3,18,4:00,-21,,-24.5,,73,,,,0,,,,96.53,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 5:00,2018,3,18,5:00,-19.1,,-23.5,,68,,,,0,,,,96.55,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 6:00,2018,3,18,6:00,-17.8,,-22.7,,66,,,,0,,,,96.58,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 7:00,2018,3,18,7:00,-16.3,,-22.1,,61,,,,0,,,,96.61,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 8:00,2018,3,18,8:00,-14.2,,-20.8,,57,,0,,1,,,,96.64,,,,-15,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 9:00,2018,3,18,9:00,-11.3,,-20.4,,47,,26,,1,,,,96.64,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 10:00,2018,3,18,10:00,-8.4,,-17.7,,47,,0,,1,,,,96.64,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 11:00,2018,3,18,11:00,-5,,-14.5,,47,,26,,4,,,,96.58,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 12:00,2018,3,18,12:00,-3.2,,-14.3,,42,,3,,5,,,,96.52,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 13:00,2018,3,18,13:00,-1.7,,-14.3,,38,,30,,4,,,,96.48,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,3/18/2018 14:00,2018,3,18,14:00,-0.3,,-14.7,,33,,28,,5,,,,96.4,,,,-2,,NA
